Date,Time,Currency,Event Name,Impact
2024-08-13,8:30am,USD,PPI m/m,High Impact Expected
2024-08-14,8:30am,USD,CPI m/m,High Impact Expected
2024-08-14,8:30am,USD,CPI y/y,High Impact Expected
2024-08-14,8:30am,USD,Core CPI m/m,High Impact Expected
2024-08-14,8:30am,USD,Core CPI y/y,High Impact Expected
2024-08-15,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2024-08-15,8:30am,USD,Retail Sales m/m,High Impact Expected
2024-08-15,8:30am,USD,Unemployment Claims,High Impact Expected
2024-08-21,10:00am,USD,Prelim Benchmark Payrolls Revision,High Impact Expected
2024-08-21,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2024-08-22,8:30am,USD,Unemployment Claims,High Impact Expected
2024-08-22,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2024-08-22,9:45am,USD,Flash Services PMI,High Impact Expected
2024-08-23,10:00am,USD,FOMC Member Powell Speaks,High Impact Expected
2024-08-27,10:00am,USD,CB Consumer Confidence,High Impact Expected
2024-08-29,8:30am,USD,Prelim GDP q/q,High Impact Expected
2024-08-29,8:30am,USD,Unemployment Claims,High Impact Expected
2024-08-30,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2024-09-03,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2024-09-04,10:00am,USD,JOLTS Job Openings,High Impact Expected
2024-09-05,10:00am,USD,ISM Services PMI,High Impact Expected
2024-09-05,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2024-09-05,8:30am,USD,Unemployment Claims,High Impact Expected
2024-09-06,11:00am,USD,FOMC Member Waller Speaks,High Impact Expected
2024-09-06,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2024-09-06,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2024-09-06,8:30am,USD,Unemployment Rate,High Impact Expected
2024-09-11,8:30am,USD,CPI m/m,High Impact Expected
2024-09-11,8:30am,USD,CPI y/y,High Impact Expected
2024-09-11,8:30am,USD,Core CPI m/m,High Impact Expected
2024-09-11,8:30am,USD,Core CPI y/y,High Impact Expected
2024-09-12,8:30am,USD,Core PPI m/m,High Impact Expected
2024-09-12,8:30am,USD,PPI m/m,High Impact Expected
2024-09-12,8:30am,USD,Unemployment Claims,High Impact Expected
2024-09-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2024-09-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2024-09-18,2:00pm,USD,FOMC Economic Projections,High Impact Expected
2024-09-18,2:00pm,USD,FOMC Statement,High Impact Expected
2024-09-18,2:00pm,USD,Federal Funds Rate,High Impact Expected
2024-09-18,2:30pm,USD,FOMC Press Conference,High Impact Expected
2024-09-19,8:30am,USD,Unemployment Claims,High Impact Expected
2024-09-23,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2024-09-23,9:45am,USD,Flash Services PMI,High Impact Expected
2024-09-24,10:00am,USD,CB Consumer Confidence,High Impact Expected
2024-09-26,8:30am,USD,Final GDP q/q,High Impact Expected
2024-09-26,8:30am,USD,Unemployment Claims,High Impact Expected
2024-09-26,9:20am,USD,FOMC Member Powell Speaks,High Impact Expected
2024-09-27,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2024-09-30,1:55pm,USD,FOMC Member Powell Speaks,High Impact Expected
2024-10-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2024-10-01,10:00am,USD,JOLTS Job Openings,High Impact Expected
2024-10-02,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2024-10-03,10:00am,USD,ISM Services PMI,High Impact Expected
2024-10-03,8:30am,USD,Unemployment Claims,High Impact Expected
2024-10-04,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2024-10-04,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2024-10-04,8:30am,USD,Unemployment Rate,High Impact Expected
2024-10-09,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2024-10-10,8:30am,USD,CPI m/m,High Impact Expected
2024-10-10,8:30am,USD,CPI y/y,High Impact Expected
2024-10-10,8:30am,USD,Core CPI m/m,High Impact Expected
2024-10-10,8:30am,USD,Core CPI y/y,High Impact Expected
2024-10-10,8:30am,USD,Unemployment Claims,High Impact Expected
2024-10-11,8:30am,USD,Core PPI m/m,High Impact Expected
2024-10-11,8:30am,USD,PPI m/m,High Impact Expected
2024-10-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2024-10-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2024-10-17,8:30am,USD,Unemployment Claims,High Impact Expected
2024-10-24,8:30am,USD,Unemployment Claims,High Impact Expected
2024-10-24,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2024-10-24,9:45am,USD,Flash Services PMI,High Impact Expected
2024-10-29,10:00am,USD,CB Consumer Confidence,High Impact Expected
2024-10-29,10:00am,USD,JOLTS Job Openings,High Impact Expected
2024-10-30,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2024-10-30,8:30am,USD,Advance GDP q/q,High Impact Expected
2024-10-31,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2024-10-31,8:30am,USD,Employment Cost Index q/q,High Impact Expected
2024-10-31,8:30am,USD,Unemployment Claims,High Impact Expected
2024-11-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2024-11-01,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2024-11-01,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2024-11-01,8:30am,USD,Unemployment Rate,High Impact Expected
2024-11-05,10:00am,USD,ISM Services PMI,High Impact Expected
2024-11-05,10:15am,USD,Presidential Election,High Impact Expected
2024-11-05,10:16am,USD,Congressional Elections,High Impact Expected
2024-11-07,2:00pm,USD,FOMC Statement,High Impact Expected
2024-11-07,2:00pm,USD,Federal Funds Rate,High Impact Expected
2024-11-07,2:30pm,USD,FOMC Press Conference,High Impact Expected
2024-11-07,8:30am,USD,Unemployment Claims,High Impact Expected
2024-11-13,8:30am,USD,CPI m/m,High Impact Expected
2024-11-13,8:30am,USD,CPI y/y,High Impact Expected
2024-11-13,8:30am,USD,Core CPI m/m,High Impact Expected
2024-11-13,8:30am,USD,Core CPI y/y,High Impact Expected
2024-11-14,3:00pm,USD,FOMC Member Powell Speaks,High Impact Expected
2024-11-14,8:30am,USD,Core PPI m/m,High Impact Expected
2024-11-14,8:30am,USD,PPI m/m,High Impact Expected
2024-11-14,8:30am,USD,Unemployment Claims,High Impact Expected
2024-11-15,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2024-11-15,8:30am,USD,Retail Sales m/m,High Impact Expected
2024-11-21,8:30am,USD,Unemployment Claims,High Impact Expected
2024-11-22,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2024-11-22,9:45am,USD,Flash Services PMI,High Impact Expected
2024-11-26,10:00am,USD,CB Consumer Confidence,High Impact Expected
2024-11-26,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2024-11-27,10:00am,USD,Core PCE Price Index m/m,High Impact Expected
2024-11-27,8:30am,USD,Prelim GDP q/q,High Impact Expected
2024-11-27,8:30am,USD,Unemployment Claims,High Impact Expected
2024-12-02,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2024-12-03,10:00am,USD,JOLTS Job Openings,High Impact Expected
2024-12-04,10:00am,USD,ISM Services PMI,High Impact Expected
2024-12-04,1:45pm,USD,FOMC Member Powell Speaks,High Impact Expected
2024-12-04,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2024-12-05,8:30am,USD,Unemployment Claims,High Impact Expected
2024-12-06,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2024-12-06,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2024-12-06,8:30am,USD,Unemployment Rate,High Impact Expected
2024-12-11,8:30am,USD,CPI m/m,High Impact Expected
2024-12-11,8:30am,USD,CPI y/y,High Impact Expected
2024-12-11,8:30am,USD,Core CPI m/m,High Impact Expected
2024-12-11,8:30am,USD,Core CPI y/y,High Impact Expected
2024-12-12,8:30am,USD,Core PPI m/m,High Impact Expected
2024-12-12,8:30am,USD,PPI m/m,High Impact Expected
2024-12-12,8:30am,USD,Unemployment Claims,High Impact Expected
2024-12-16,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2024-12-16,9:45am,USD,Flash Services PMI,High Impact Expected
2024-12-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2024-12-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2024-12-18,2:00pm,USD,FOMC Economic Projections,High Impact Expected
2024-12-18,2:00pm,USD,FOMC Statement,High Impact Expected
2024-12-18,2:00pm,USD,Federal Funds Rate,High Impact Expected
2024-12-18,2:30pm,USD,FOMC Press Conference,High Impact Expected
2024-12-19,8:30am,USD,Final GDP q/q,High Impact Expected
2024-12-19,8:30am,USD,Unemployment Claims,High Impact Expected
2024-12-20,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2024-12-26,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-02,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-03,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-01-07,10:00am,USD,ISM Services PMI,High Impact Expected
2025-01-07,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-01-08,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-01-08,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-01-08,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-10,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-01-10,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-01-10,8:30am,USD,Unemployment Rate,High Impact Expected
2025-01-14,8:30am,USD,Core PPI m/m,High Impact Expected
2025-01-14,8:30am,USD,PPI m/m,High Impact Expected
2025-01-15,8:30am,USD,CPI m/m,High Impact Expected
2025-01-15,8:30am,USD,CPI y/y,High Impact Expected
2025-01-15,8:30am,USD,Core CPI m/m,High Impact Expected
2025-01-15,8:30am,USD,Core CPI y/y,High Impact Expected
2025-01-16,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-01-16,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-01-16,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-20,12:00pm,USD,President Trump Speaks,High Impact Expected
2025-01-23,11:00am,USD,President Trump Speaks,High Impact Expected
2025-01-23,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-24,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-01-24,9:45am,USD,Flash Services PMI,High Impact Expected
2025-01-28,10:00am,USD,CB Consumer Confidence,High Impact Expected
2025-01-29,2:00pm,USD,FOMC Statement,High Impact Expected
2025-01-29,2:00pm,USD,Federal Funds Rate,High Impact Expected
2025-01-29,2:30pm,USD,FOMC Press Conference,High Impact Expected
2025-01-30,8:30am,USD,Advance GDP q/q,High Impact Expected
2025-01-30,8:30am,USD,Unemployment Claims,High Impact Expected
2025-01-31,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-01-31,8:30am,USD,Employment Cost Index q/q,High Impact Expected
2025-02-03,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-02-04,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-02-04,5:10pm,USD,President Trump Speaks,High Impact Expected
2025-02-05,10:00am,USD,ISM Services PMI,High Impact Expected
2025-02-05,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-02-06,8:30am,USD,Unemployment Claims,High Impact Expected
2025-02-07,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-02-07,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-02-07,8:30am,USD,Unemployment Rate,High Impact Expected
2025-02-10,4:30pm,USD,President Trump Speaks,High Impact Expected
2025-02-11,10:00am,USD,Fed Chairman Powell Testifies,High Impact Expected
2025-02-11,3:40pm,USD,President Trump Speaks,High Impact Expected
2025-02-12,10:00am,USD,Fed Chairman Powell Testifies,High Impact Expected
2025-02-12,3:48pm,USD,President Trump Speaks,High Impact Expected
2025-02-12,8:30am,USD,CPI m/m,High Impact Expected
2025-02-12,8:30am,USD,CPI y/y,High Impact Expected
2025-02-12,8:30am,USD,Core CPI m/m,High Impact Expected
2025-02-12,8:30am,USD,Core CPI y/y,High Impact Expected
2025-02-13,1:36pm,USD,President Trump Speaks,High Impact Expected
2025-02-13,8:30am,USD,Core PPI m/m,High Impact Expected
2025-02-13,8:30am,USD,PPI m/m,High Impact Expected
2025-02-13,8:30am,USD,Unemployment Claims,High Impact Expected
2025-02-14,2:08pm,USD,President Trump Speaks,High Impact Expected
2025-02-14,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-02-14,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-02-18,4:13pm,USD,President Trump Speaks,High Impact Expected
2025-02-18,9:00pm,USD,President Trump Speaks,High Impact Expected
2025-02-19,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-02-19,5:00pm,USD,President Trump Speaks,High Impact Expected
2025-02-20,7:20pm,USD,President Trump Speaks,High Impact Expected
2025-02-20,8:30am,USD,Unemployment Claims,High Impact Expected
2025-02-21,3:56pm,USD,President Trump Speaks,High Impact Expected
2025-02-21,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-02-21,9:45am,USD,Flash Services PMI,High Impact Expected
2025-02-24,2:49pm,USD,President Trump Speaks,High Impact Expected
2025-02-25,3:59pm,USD,President Trump Speaks,High Impact Expected
2025-02-27,8:30am,USD,Prelim GDP q/q,High Impact Expected
2025-02-27,8:30am,USD,Unemployment Claims,High Impact Expected
2025-02-28,12:15pm,USD,President Trump Speaks,High Impact Expected
2025-02-28,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-03-03,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-03-04,9:10pm,USD,President Trump Speaks,High Impact Expected
2025-03-05,10:00am,USD,ISM Services PMI,High Impact Expected
2025-03-05,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-03-06,8:30am,USD,Unemployment Claims,High Impact Expected
2025-03-07,12:30pm,USD,FOMC Member Powell Speaks,High Impact Expected
2025-03-07,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-03-07,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-03-07,8:30am,USD,Unemployment Rate,High Impact Expected
2025-03-11,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-03-12,8:30am,USD,CPI m/m,High Impact Expected
2025-03-12,8:30am,USD,CPI y/y,High Impact Expected
2025-03-12,8:30am,USD,Core CPI m/m,High Impact Expected
2025-03-12,8:30am,USD,Core CPI y/y,High Impact Expected
2025-03-13,8:30am,USD,Core PPI m/m,High Impact Expected
2025-03-13,8:30am,USD,PPI m/m,High Impact Expected
2025-03-13,8:30am,USD,Unemployment Claims,High Impact Expected
2025-03-14,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-03-14,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-03-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-03-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-03-19,2:00pm,USD,FOMC Economic Projections,High Impact Expected
2025-03-19,2:00pm,USD,FOMC Statement,High Impact Expected
2025-03-19,2:00pm,USD,Federal Funds Rate,High Impact Expected
2025-03-19,2:30pm,USD,FOMC Press Conference,High Impact Expected
2025-03-20,8:30am,USD,Unemployment Claims,High Impact Expected
2025-03-24,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-03-24,9:45am,USD,Flash Services PMI,High Impact Expected
2025-03-26,4:00pm,USD,President Trump Speaks,High Impact Expected
2025-03-27,8:30am,USD,Final GDP q/q,High Impact Expected
2025-03-27,8:30am,USD,Unemployment Claims,High Impact Expected
2025-03-28,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-04-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-04-01,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-04-02,4:00pm,USD,President Trump Speaks,High Impact Expected
2025-04-02,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-04-03,10:00am,USD,ISM Services PMI,High Impact Expected
2025-04-03,8:30am,USD,Unemployment Claims,High Impact Expected
2025-04-04,11:25am,USD,FOMC Member Powell Speaks,High Impact Expected
2025-04-04,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-04-04,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-04-04,8:30am,USD,Unemployment Rate,High Impact Expected
2025-04-09,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-04-10,8:30am,USD,CPI m/m,High Impact Expected
2025-04-10,8:30am,USD,CPI y/y,High Impact Expected
2025-04-10,8:30am,USD,Core CPI m/m,High Impact Expected
2025-04-10,8:30am,USD,Core CPI y/y,High Impact Expected
2025-04-10,8:30am,USD,Unemployment Claims,High Impact Expected
2025-04-11,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-04-11,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-04-11,8:30am,USD,Core PPI m/m,High Impact Expected
2025-04-11,8:30am,USD,PPI m/m,High Impact Expected
2025-04-16,1:30pm,USD,FOMC Member Powell Speaks,High Impact Expected
2025-04-16,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-04-16,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-04-17,8:30am,USD,Unemployment Claims,High Impact Expected
2025-04-23,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-04-23,9:45am,USD,Flash Services PMI,High Impact Expected
2025-04-24,8:30am,USD,Unemployment Claims,High Impact Expected
2025-04-29,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-04-30,10:00am,USD,Core PCE Price Index m/m,High Impact Expected
2025-04-30,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-04-30,8:30am,USD,Advance GDP q/q,High Impact Expected
2025-04-30,8:30am,USD,Employment Cost Index q/q,High Impact Expected
2025-05-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-05-01,8:30am,USD,Unemployment Claims,High Impact Expected
2025-05-02,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-05-02,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-05-02,8:30am,USD,Unemployment Rate,High Impact Expected
2025-05-05,10:00am,USD,ISM Services PMI,High Impact Expected
2025-05-07,2:00pm,USD,FOMC Statement,High Impact Expected
2025-05-07,2:00pm,USD,Federal Funds Rate,High Impact Expected
2025-05-07,2:30pm,USD,FOMC Press Conference,High Impact Expected
2025-05-08,10:00am,USD,President Trump Speaks,High Impact Expected
2025-05-08,8:30am,USD,Unemployment Claims,High Impact Expected
2025-05-13,8:30am,USD,CPI m/m,High Impact Expected
2025-05-13,8:30am,USD,CPI y/y,High Impact Expected
2025-05-13,8:30am,USD,Core CPI m/m,High Impact Expected
2025-05-13,8:30am,USD,Core CPI y/y,High Impact Expected
2025-05-15,8:30am,USD,Core PPI m/m,High Impact Expected
2025-05-15,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-05-15,8:30am,USD,PPI m/m,High Impact Expected
2025-05-15,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-05-15,8:30am,USD,Unemployment Claims,High Impact Expected
2025-05-15,8:40am,USD,FOMC Member Powell Speaks,High Impact Expected
2025-05-16,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-05-16,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-05-22,8:30am,USD,Unemployment Claims,High Impact Expected
2025-05-22,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-05-22,9:45am,USD,Flash Services PMI,High Impact Expected
2025-05-28,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-05-29,8:30am,USD,Prelim GDP q/q,High Impact Expected
2025-05-29,8:30am,USD,Unemployment Claims,High Impact Expected
2025-05-30,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-06-02,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-06-02,1:00pm,USD,FOMC Member Powell Speaks,High Impact Expected
2025-06-03,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-06-04,10:00am,USD,ISM Services PMI,High Impact Expected
2025-06-04,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-06-05,8:30am,USD,Unemployment Claims,High Impact Expected
2025-06-06,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-06-06,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-06-06,8:30am,USD,Unemployment Rate,High Impact Expected
2025-06-11,8:30am,USD,CPI m/m,High Impact Expected
2025-06-11,8:30am,USD,CPI y/y,High Impact Expected
2025-06-11,8:30am,USD,Core CPI m/m,High Impact Expected
2025-06-11,8:30am,USD,Core CPI y/y,High Impact Expected
2025-06-12,8:30am,USD,Core PPI m/m,High Impact Expected
2025-06-12,8:30am,USD,PPI m/m,High Impact Expected
2025-06-12,8:30am,USD,Unemployment Claims,High Impact Expected
2025-06-13,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-06-13,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-06-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-06-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-06-18,2:00pm,USD,FOMC Economic Projections,High Impact Expected
2025-06-18,2:00pm,USD,FOMC Statement,High Impact Expected
2025-06-18,2:00pm,USD,Federal Funds Rate,High Impact Expected
2025-06-18,2:30pm,USD,FOMC Press Conference,High Impact Expected
2025-06-18,8:30am,USD,Unemployment Claims,High Impact Expected
2025-06-21,10:00pm,USD,President Trump Speaks,High Impact Expected
2025-06-23,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-06-23,9:45am,USD,Flash Services PMI,High Impact Expected
2025-06-24,10:00am,USD,Fed Chairman Powell Testifies,High Impact Expected
2025-06-25,10:00am,USD,Fed Chairman Powell Testifies,High Impact Expected
2025-06-26,8:30am,USD,Final GDP q/q,High Impact Expected
2025-06-26,8:30am,USD,Unemployment Claims,High Impact Expected
2025-06-27,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-07-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-07-01,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-07-01,9:30am,USD,FOMC Member Powell Speaks,High Impact Expected
2025-07-02,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-07-03,10:00am,USD,ISM Services PMI,High Impact Expected
2025-07-03,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-07-03,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-07-03,8:30am,USD,Unemployment Rate,High Impact Expected
2025-07-09,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-07-10,8:30am,USD,Unemployment Claims,High Impact Expected
2025-07-15,8:30am,USD,CPI m/m,High Impact Expected
2025-07-15,8:30am,USD,CPI y/y,High Impact Expected
2025-07-15,8:30am,USD,Core CPI m/m,High Impact Expected
2025-07-15,8:30am,USD,Core CPI y/y,High Impact Expected
2025-07-16,8:30am,USD,Core PPI m/m,High Impact Expected
2025-07-16,8:30am,USD,PPI m/m,High Impact Expected
2025-07-17,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-07-17,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-07-17,8:30am,USD,Unemployment Claims,High Impact Expected
2025-07-24,8:30am,USD,Unemployment Claims,High Impact Expected
2025-07-24,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-07-24,9:45am,USD,Flash Services PMI,High Impact Expected
2025-07-29,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-07-30,2:00pm,USD,FOMC Statement,High Impact Expected
2025-07-30,2:00pm,USD,Federal Funds Rate,High Impact Expected
2025-07-30,2:30pm,USD,FOMC Press Conference,High Impact Expected
2025-07-30,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-07-30,8:30am,USD,Advance GDP q/q,High Impact Expected
2025-07-31,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-07-31,8:30am,USD,Employment Cost Index q/q,High Impact Expected
2025-07-31,8:30am,USD,Unemployment Claims,High Impact Expected
2025-08-01,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-08-01,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-08-01,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-08-01,8:30am,USD,Unemployment Rate,High Impact Expected
2025-08-05,10:00am,USD,ISM Services PMI,High Impact Expected
2025-08-07,8:30am,USD,Unemployment Claims,High Impact Expected
2025-08-12,8:30am,USD,CPI m/m,High Impact Expected
2025-08-12,8:30am,USD,CPI y/y,High Impact Expected
2025-08-12,8:30am,USD,Core CPI m/m,High Impact Expected
2025-08-12,8:30am,USD,Core CPI y/y,High Impact Expected
2025-08-14,8:30am,USD,Core PPI m/m,High Impact Expected
2025-08-14,8:30am,USD,PPI m/m,High Impact Expected
2025-08-14,8:30am,USD,Unemployment Claims,High Impact Expected
2025-08-15,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-08-15,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-08-15,6:55pm,USD,President Trump Speaks,High Impact Expected
2025-08-15,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-08-15,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-08-20,2:00pm,USD,FOMC Meeting Minutes,High Impact Expected
2025-08-21,8:30am,USD,Unemployment Claims,High Impact Expected
2025-08-21,9:45am,USD,Flash Manufacturing PMI,High Impact Expected
2025-08-21,9:45am,USD,Flash Services PMI,High Impact Expected
2025-08-22,10:00am,USD,FOMC Member Powell Speaks,High Impact Expected
2025-08-22,1:05pm,USD,President Trump Speaks,High Impact Expected
2025-08-28,8:30am,USD,Prelim GDP q/q,High Impact Expected
2025-08-28,8:30am,USD,Unemployment Claims,High Impact Expected
2025-08-29,8:30am,USD,Core PCE Price Index m/m,High Impact Expected
2025-09-02,10:00am,USD,ISM Manufacturing PMI,High Impact Expected
2025-09-03,10:00am,USD,JOLTS Job Openings,High Impact Expected
2025-09-04,10:00am,USD,Fed Gov Nomination Hearings,High Impact Expected
2025-09-04,10:00am,USD,ISM Services PMI,High Impact Expected
2025-09-04,8:15am,USD,ADP Non-Farm Employment Change,High Impact Expected
2025-09-04,8:30am,USD,Unemployment Claims,High Impact Expected
2025-09-05,8:30am,USD,Average Hourly Earnings m/m,High Impact Expected
2025-09-05,8:30am,USD,Non-Farm Employment Change,High Impact Expected
2025-09-05,8:30am,USD,Unemployment Rate,High Impact Expected
2025-09-09,10:00am,USD,Prelim Benchmark Payrolls Revision,High Impact Expected
2025-09-10,8:30am,USD,Core PPI m/m,High Impact Expected
2025-09-10,8:30am,USD,PPI m/m,High Impact Expected
2025-09-11,8:30am,USD,CPI m/m,High Impact Expected
2025-09-11,8:30am,USD,CPI y/y,High Impact Expected
2025-09-11,8:30am,USD,Core CPI m/m,High Impact Expected
2025-09-11,8:30am,USD,Core CPI y/y,High Impact Expected
2025-09-11,8:30am,USD,Unemployment Claims,High Impact Expected
2025-09-12,10:00am,USD,Prelim UoM Consumer Sentiment,High Impact Expected
2025-09-12,10:00am,USD,Prelim UoM Inflation Expectations,High Impact Expected
2025-09-16,8:30am,USD,Core Retail Sales m/m,High Impact Expected
2025-09-16,8:30am,USD,Retail Sales m/m,High Impact Expected
2025-09-17,2:00pm,USD,FOMC Economic Projections,High Impact Expected
2025-09-17,2:00pm,USD,FOMC Statement,High Impact Expected
